,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,POBMAS,POBFEM,REL_H_M,P_18YMAS,P_60YMAS,P_0A2,P_3A5,P_6A11,P_12A14,P_15A17,P_18A24,PEA,PE_INAC,POCUPADA,PDESOCUP,PSINDER,PDER_SS,TVIVHAB,VIVPAR_HAB,PROM_OCUP,GRAPROES,CVE_ENT,Entidad federativa,CVE_MUN,Nombre del municipio,CVE_LOC,Nombre de la localidad,Folio de la AGEB,Población total ,Viviendas particulares habitadas,Población de 15 años y más con educación básica incompleta,Población de 15 a 24 años que no asiste a la escuela,Población sin derechohabiencia a servicios de salud,Personas que viven en hacinamiento,Viviendas que no disponen de excusado o sanitario,Viviendas que no disponen de lavadora,Viviendas que no disponen de refrigerador,Viviendas que no disponen de teléfono fijo,Población de 15 años o más analfabeta,Población de 6 a 14 años que no asiste a la escuela,Viviendas con piso de tierra,Viviendas que no disponen de agua entubada de la red pública,Viviendas que no disponen de drenaje,Viviendas que no disponen de energía eléctrica,Grado de rezago social (clases latentes) 
4218,9,Distrito Federal,7,Iztapalapa,1,Total AGEB urbana,5906,0,3799,1794,2005,89,2652,241,143,169,394,205,201,491,1768,1283,1679,89,1335,2419,1046,1035,4,11,9,Distrito Federal,7.0,Iztapalapa,1.0,IZTAPALAPA,0900700015906,3799.0,1035.0,20.8,40.6,35.1,1.6,0.4,20.4,6.2,28.2,1.6,2.5,0.2,0.0,0.0,0.1,Bajo
4219,9,Distrito Federal,7,Iztapalapa,1,Total AGEB urbana,5910,0,3739,1770,1969,90,2519,164,173,192,389,204,252,503,1684,1284,1595,89,1336,2385,1011,1008,4,10,9,Distrito Federal,7.0,Iztapalapa,1.0,IZTAPALAPA,0900700015910,3739.0,1008.0,19.4,44.2,35.7,0.9,0.7,20.3,6.3,38.3,0.9,2.4,0.3,0.0,0.0,0.0,Bajo
4220,9,Distrito Federal,7,Iztapalapa,1,Total AGEB urbana,5925,0,3652,1757,1895,93,2525,163,151,172,382,193,229,435,1776,1170,1703,73,1099,2553,1141,1141,3,11,9,Distrito Federal,7.0,Iztapalapa,1.0,IZTAPALAPA,0900700015925,3652.0,1141.0,13.6,40.1,30.1,0.2,0.0,16.7,4.4,28.0,0.6,2.1,0.0,0.2,0.0,0.0,Bajo
4221,9,Distrito Federal,7,Iztapalapa,1,Total AGEB urbana,593A,0,3815,1786,2029,88,2454,171,207,237,448,218,251,584,1767,1150,1685,82,2061,1753,1032,1032,4,9,9,Distrito Federal,7.0,Iztapalapa,1.0,IZTAPALAPA,090070001593A,3815.0,1032.0,41.3,66.2,54.0,2.7,0.1,27.7,10.8,44.7,3.7,6.0,0.0,0.1,0.1,0.0,Bajo
4222,9,Distrito Federal,8,La Magdalena Contreras,1,Total AGEB urbana,018A,0,2306,1061,1245,85,1667,294,85,101,224,110,110,230,1080,759,1042,38,753,1489,607,604,4,11,9,Distrito Federal,8.0,La Magdalena Contreras,1.0,LA MAGDALENA CONTRERAS,090080001018A,2306.0,604.0,25.2,44.4,32.7,3.1,3.3,20.4,6.5,22.7,2.4,1.5,0.0,0.2,0.0,0.0,Bajo
4223,9,Distrito Federal,8,La Magdalena Contreras,1,Total AGEB urbana,018A,0,2306,1061,1245,85,1667,294,85,101,224,110,110,230,1080,759,1042,38,753,1489,607,604,4,11,9,Distrito Federal,13.0,Xochimilco,1.0,XOCHIMILCO,090130001018A,1400.0,405.0,9.6,27.0,23.0,0.0,0.5,5.7,1.2,7.2,0.5,2.5,0.0,0.0,0.0,0.0,Bajo
4224,9,Distrito Federal,8,La Magdalena Contreras,1,Total AGEB urbana,018A,0,2306,1061,1245,85,1667,294,85,101,224,110,110,230,1080,759,1042,38,753,1489,607,604,4,11,15,México,15.0,Atlautla,5.0,SAN ANDRÉS TLALAMAC,150150005018A,225.0,48.0,85.6,89.7,64.9,22.9,4.2,85.4,70.8,87.5,12.3,7.5,43.8,39.6,18.8,2.1,Medio
4225,9,Distrito Federal,8,La Magdalena Contreras,1,Total AGEB urbana,018A,0,2306,1061,1245,85,1667,294,85,101,224,110,110,230,1080,759,1042,38,753,1489,607,604,4,11,15,México,20.0,Coacalco de Berriozábal,1.0,SAN FRANCISCO COACALCO,150200001018A,7042.0,1876.0,18.3,39.9,36.3,2.7,0.7,16.0,7.2,29.6,0.7,1.6,1.0,0.4,0.1,0.1,Bajo
4226,9,Distrito Federal,8,La Magdalena Contreras,1,Total AGEB urbana,018A,0,2306,1061,1245,85,1667,294,85,101,224,110,110,230,1080,759,1042,38,753,1489,607,604,4,11,15,México,57.0,Naucalpan de Juárez,1.0,NAUCALPAN DE JUÁREZ,150570001018A,3227.0,820.0,21.4,40.0,34.5,3.0,0.6,16.2,5.5,22.1,1.5,2.2,0.1,0.1,0.0,0.0,Bajo
4227,9,Distrito Federal,8,La Magdalena Contreras,1,Total AGEB urbana,018A,0,2306,1061,1245,85,1667,294,85,101,224,110,110,230,1080,759,1042,38,753,1489,607,604,4,11,15,México,62.0,Ocoyoacac,1.0,OCOYOACAC,150620001018A,2751.0,614.0,29.1,53.4,34.4,3.4,0.2,37.6,25.1,57.2,2.3,3.5,1.0,0.7,0.2,0.3,Bajo
4228,9,Distrito Federal,8,La Magdalena Contreras,1,Total AGEB urbana,018A,0,2306,1061,1245,85,1667,294,85,101,224,110,110,230,1080,759,1042,38,753,1489,607,604,4,11,15,México,101.0,Tianguistenco,15.0,SANTIAGO TILAPA,151010015018A,1505.0,319.0,42.4,61.8,56.1,12.4,6.3,58.0,49.8,67.4,5.4,1.5,6.3,2.2,5.0,0.6,Bajo
4229,9,Distrito Federal,8,La Magdalena Contreras,1,Total AGEB urbana,018A,0,2306,1061,1245,85,1667,294,85,101,224,110,110,230,1080,759,1042,38,753,1489,607,604,4,11,15,México,122.0,Valle de Chalco Solidaridad,1.0,XICO,151220001018A,2728.0,661.0,44.0,67.8,57.0,15.5,0.9,43.9,25.3,53.1,5.0,3.6,3.0,0.0,0.0,0.3,Bajo
4230,9,Distrito Federal,13,Xochimilco,1,Total AGEB urbana,018A,0,1400,672,728,92,1043,226,31,42,105,57,56,103,654,496,610,44,322,1009,427,405,3,13,9,Distrito Federal,8.0,La Magdalena Contreras,1.0,LA MAGDALENA CONTRERAS,090080001018A,2306.0,604.0,25.2,44.4,32.7,3.1,3.3,20.4,6.5,22.7,2.4,1.5,0.0,0.2,0.0,0.0,Bajo
4231,9,Distrito Federal,13,Xochimilco,1,Total AGEB urbana,018A,0,1400,672,728,92,1043,226,31,42,105,57,56,103,654,496,610,44,322,1009,427,405,3,13,9,Distrito Federal,13.0,Xochimilco,1.0,XOCHIMILCO,090130001018A,1400.0,405.0,9.6,27.0,23.0,0.0,0.5,5.7,1.2,7.2,0.5,2.5,0.0,0.0,0.0,0.0,Bajo
4232,9,Distrito Federal,13,Xochimilco,1,Total AGEB urbana,018A,0,1400,672,728,92,1043,226,31,42,105,57,56,103,654,496,610,44,322,1009,427,405,3,13,15,México,15.0,Atlautla,5.0,SAN ANDRÉS TLALAMAC,150150005018A,225.0,48.0,85.6,89.7,64.9,22.9,4.2,85.4,70.8,87.5,12.3,7.5,43.8,39.6,18.8,2.1,Medio
4233,9,Distrito Federal,13,Xochimilco,1,Total AGEB urbana,018A,0,1400,672,728,92,1043,226,31,42,105,57,56,103,654,496,610,44,322,1009,427,405,3,13,15,México,20.0,Coacalco de Berriozábal,1.0,SAN FRANCISCO COACALCO,150200001018A,7042.0,1876.0,18.3,39.9,36.3,2.7,0.7,16.0,7.2,29.6,0.7,1.6,1.0,0.4,0.1,0.1,Bajo
4234,9,Distrito Federal,13,Xochimilco,1,Total AGEB urbana,018A,0,1400,672,728,92,1043,226,31,42,105,57,56,103,654,496,610,44,322,1009,427,405,3,13,15,México,57.0,Naucalpan de Juárez,1.0,NAUCALPAN DE JUÁREZ,150570001018A,3227.0,820.0,21.4,40.0,34.5,3.0,0.6,16.2,5.5,22.1,1.5,2.2,0.1,0.1,0.0,0.0,Bajo
4235,9,Distrito Federal,13,Xochimilco,1,Total AGEB urbana,018A,0,1400,672,728,92,1043,226,31,42,105,57,56,103,654,496,610,44,322,1009,427,405,3,13,15,México,62.0,Ocoyoacac,1.0,OCOYOACAC,150620001018A,2751.0,614.0,29.1,53.4,34.4,3.4,0.2,37.6,25.1,57.2,2.3,3.5,1.0,0.7,0.2,0.3,Bajo
4236,9,Distrito Federal,13,Xochimilco,1,Total AGEB urbana,018A,0,1400,672,728,92,1043,226,31,42,105,57,56,103,654,496,610,44,322,1009,427,405,3,13,15,México,101.0,Tianguistenco,15.0,SANTIAGO TILAPA,151010015018A,1505.0,319.0,42.4,61.8,56.1,12.4,6.3,58.0,49.8,67.4,5.4,1.5,6.3,2.2,5.0,0.6,Bajo
4237,9,Distrito Federal,13,Xochimilco,1,Total AGEB urbana,018A,0,1400,672,728,92,1043,226,31,42,105,57,56,103,654,496,610,44,322,1009,427,405,3,13,15,México,122.0,Valle de Chalco Solidaridad,1.0,XICO,151220001018A,2728.0,661.0,44.0,67.8,57.0,15.5,0.9,43.9,25.3,53.1,5.0,3.6,3.0,0.0,0.0,0.3,Bajo
4238,15,México,15,Atlautla,5,Total AGEB urbana,018A,0,225,112,113,99,131,24,11,15,39,14,15,24,82,78,82,0,146,79,48,48,5,5,9,Distrito Federal,8.0,La Magdalena Contreras,1.0,LA MAGDALENA CONTRERAS,090080001018A,2306.0,604.0,25.2,44.4,32.7,3.1,3.3,20.4,6.5,22.7,2.4,1.5,0.0,0.2,0.0,0.0,Bajo
4239,15,México,15,Atlautla,5,Total AGEB urbana,018A,0,225,112,113,99,131,24,11,15,39,14,15,24,82,78,82,0,146,79,48,48,5,5,9,Distrito Federal,13.0,Xochimilco,1.0,XOCHIMILCO,090130001018A,1400.0,405.0,9.6,27.0,23.0,0.0,0.5,5.7,1.2,7.2,0.5,2.5,0.0,0.0,0.0,0.0,Bajo
4240,15,México,15,Atlautla,5,Total AGEB urbana,018A,0,225,112,113,99,131,24,11,15,39,14,15,24,82,78,82,0,146,79,48,48,5,5,15,México,15.0,Atlautla,5.0,SAN ANDRÉS TLALAMAC,150150005018A,225.0,48.0,85.6,89.7,64.9,22.9,4.2,85.4,70.8,87.5,12.3,7.5,43.8,39.6,18.8,2.1,Medio
4241,15,México,15,Atlautla,5,Total AGEB urbana,018A,0,225,112,113,99,131,24,11,15,39,14,15,24,82,78,82,0,146,79,48,48,5,5,15,México,20.0,Coacalco de Berriozábal,1.0,SAN FRANCISCO COACALCO,150200001018A,7042.0,1876.0,18.3,39.9,36.3,2.7,0.7,16.0,7.2,29.6,0.7,1.6,1.0,0.4,0.1,0.1,Bajo
4242,15,México,15,Atlautla,5,Total AGEB urbana,018A,0,225,112,113,99,131,24,11,15,39,14,15,24,82,78,82,0,146,79,48,48,5,5,15,México,57.0,Naucalpan de Juárez,1.0,NAUCALPAN DE JUÁREZ,150570001018A,3227.0,820.0,21.4,40.0,34.5,3.0,0.6,16.2,5.5,22.1,1.5,2.2,0.1,0.1,0.0,0.0,Bajo
4243,15,México,15,Atlautla,5,Total AGEB urbana,018A,0,225,112,113,99,131,24,11,15,39,14,15,24,82,78,82,0,146,79,48,48,5,5,15,México,62.0,Ocoyoacac,1.0,OCOYOACAC,150620001018A,2751.0,614.0,29.1,53.4,34.4,3.4,0.2,37.6,25.1,57.2,2.3,3.5,1.0,0.7,0.2,0.3,Bajo
4244,15,México,15,Atlautla,5,Total AGEB urbana,018A,0,225,112,113,99,131,24,11,15,39,14,15,24,82,78,82,0,146,79,48,48,5,5,15,México,101.0,Tianguistenco,15.0,SANTIAGO TILAPA,151010015018A,1505.0,319.0,42.4,61.8,56.1,12.4,6.3,58.0,49.8,67.4,5.4,1.5,6.3,2.2,5.0,0.6,Bajo
4245,15,México,15,Atlautla,5,Total AGEB urbana,018A,0,225,112,113,99,131,24,11,15,39,14,15,24,82,78,82,0,146,79,48,48,5,5,15,México,122.0,Valle de Chalco Solidaridad,1.0,XICO,151220001018A,2728.0,661.0,44.0,67.8,57.0,15.5,0.9,43.9,25.3,53.1,5.0,3.6,3.0,0.0,0.0,0.3,Bajo
4246,15,México,20,Coacalco de Berriozábal,1,Total AGEB urbana,018A,0,7042,3384,3658,93,4764,430,319,349,782,359,413,859,3012,2507,2878,134,2557,4413,1894,1876,4,11,9,Distrito Federal,8.0,La Magdalena Contreras,1.0,LA MAGDALENA CONTRERAS,090080001018A,2306.0,604.0,25.2,44.4,32.7,3.1,3.3,20.4,6.5,22.7,2.4,1.5,0.0,0.2,0.0,0.0,Bajo
4247,15,México,20,Coacalco de Berriozábal,1,Total AGEB urbana,018A,0,7042,3384,3658,93,4764,430,319,349,782,359,413,859,3012,2507,2878,134,2557,4413,1894,1876,4,11,9,Distrito Federal,13.0,Xochimilco,1.0,XOCHIMILCO,090130001018A,1400.0,405.0,9.6,27.0,23.0,0.0,0.5,5.7,1.2,7.2,0.5,2.5,0.0,0.0,0.0,0.0,Bajo
4248,15,México,20,Coacalco de Berriozábal,1,Total AGEB urbana,018A,0,7042,3384,3658,93,4764,430,319,349,782,359,413,859,3012,2507,2878,134,2557,4413,1894,1876,4,11,15,México,15.0,Atlautla,5.0,SAN ANDRÉS TLALAMAC,150150005018A,225.0,48.0,85.6,89.7,64.9,22.9,4.2,85.4,70.8,87.5,12.3,7.5,43.8,39.6,18.8,2.1,Medio
4249,15,México,20,Coacalco de Berriozábal,1,Total AGEB urbana,018A,0,7042,3384,3658,93,4764,430,319,349,782,359,413,859,3012,2507,2878,134,2557,4413,1894,1876,4,11,15,México,20.0,Coacalco de Berriozábal,1.0,SAN FRANCISCO COACALCO,150200001018A,7042.0,1876.0,18.3,39.9,36.3,2.7,0.7,16.0,7.2,29.6,0.7,1.6,1.0,0.4,0.1,0.1,Bajo
4250,15,México,20,Coacalco de Berriozábal,1,Total AGEB urbana,018A,0,7042,3384,3658,93,4764,430,319,349,782,359,413,859,3012,2507,2878,134,2557,4413,1894,1876,4,11,15,México,57.0,Naucalpan de Juárez,1.0,NAUCALPAN DE JUÁREZ,150570001018A,3227.0,820.0,21.4,40.0,34.5,3.0,0.6,16.2,5.5,22.1,1.5,2.2,0.1,0.1,0.0,0.0,Bajo
4251,15,México,20,Coacalco de Berriozábal,1,Total AGEB urbana,018A,0,7042,3384,3658,93,4764,430,319,349,782,359,413,859,3012,2507,2878,134,2557,4413,1894,1876,4,11,15,México,62.0,Ocoyoacac,1.0,OCOYOACAC,150620001018A,2751.0,614.0,29.1,53.4,34.4,3.4,0.2,37.6,25.1,57.2,2.3,3.5,1.0,0.7,0.2,0.3,Bajo
4252,15,México,20,Coacalco de Berriozábal,1,Total AGEB urbana,018A,0,7042,3384,3658,93,4764,430,319,349,782,359,413,859,3012,2507,2878,134,2557,4413,1894,1876,4,11,15,México,101.0,Tianguistenco,15.0,SANTIAGO TILAPA,151010015018A,1505.0,319.0,42.4,61.8,56.1,12.4,6.3,58.0,49.8,67.4,5.4,1.5,6.3,2.2,5.0,0.6,Bajo
4253,15,México,20,Coacalco de Berriozábal,1,Total AGEB urbana,018A,0,7042,3384,3658,93,4764,430,319,349,782,359,413,859,3012,2507,2878,134,2557,4413,1894,1876,4,11,15,México,122.0,Valle de Chalco Solidaridad,1.0,XICO,151220001018A,2728.0,661.0,44.0,67.8,57.0,15.5,0.9,43.9,25.3,53.1,5.0,3.6,3.0,0.0,0.0,0.3,Bajo
4254,15,México,57,Naucalpan de Juárez,1,Total AGEB urbana,018A,0,3227,1541,1686,91,2189,388,114,114,300,151,151,337,1398,1083,1372,26,1114,1901,889,820,4,11,9,Distrito Federal,8.0,La Magdalena Contreras,1.0,LA MAGDALENA CONTRERAS,090080001018A,2306.0,604.0,25.2,44.4,32.7,3.1,3.3,20.4,6.5,22.7,2.4,1.5,0.0,0.2,0.0,0.0,Bajo
4255,15,México,57,Naucalpan de Juárez,1,Total AGEB urbana,018A,0,3227,1541,1686,91,2189,388,114,114,300,151,151,337,1398,1083,1372,26,1114,1901,889,820,4,11,9,Distrito Federal,13.0,Xochimilco,1.0,XOCHIMILCO,090130001018A,1400.0,405.0,9.6,27.0,23.0,0.0,0.5,5.7,1.2,7.2,0.5,2.5,0.0,0.0,0.0,0.0,Bajo
4256,15,México,57,Naucalpan de Juárez,1,Total AGEB urbana,018A,0,3227,1541,1686,91,2189,388,114,114,300,151,151,337,1398,1083,1372,26,1114,1901,889,820,4,11,15,México,15.0,Atlautla,5.0,SAN ANDRÉS TLALAMAC,150150005018A,225.0,48.0,85.6,89.7,64.9,22.9,4.2,85.4,70.8,87.5,12.3,7.5,43.8,39.6,18.8,2.1,Medio
4257,15,México,57,Naucalpan de Juárez,1,Total AGEB urbana,018A,0,3227,1541,1686,91,2189,388,114,114,300,151,151,337,1398,1083,1372,26,1114,1901,889,820,4,11,15,México,20.0,Coacalco de Berriozábal,1.0,SAN FRANCISCO COACALCO,150200001018A,7042.0,1876.0,18.3,39.9,36.3,2.7,0.7,16.0,7.2,29.6,0.7,1.6,1.0,0.4,0.1,0.1,Bajo
4258,15,México,57,Naucalpan de Juárez,1,Total AGEB urbana,018A,0,3227,1541,1686,91,2189,388,114,114,300,151,151,337,1398,1083,1372,26,1114,1901,889,820,4,11,15,México,57.0,Naucalpan de Juárez,1.0,NAUCALPAN DE JUÁREZ,150570001018A,3227.0,820.0,21.4,40.0,34.5,3.0,0.6,16.2,5.5,22.1,1.5,2.2,0.1,0.1,0.0,0.0,Bajo
4259,15,México,57,Naucalpan de Juárez,1,Total AGEB urbana,018A,0,3227,1541,1686,91,2189,388,114,114,300,151,151,337,1398,1083,1372,26,1114,1901,889,820,4,11,15,México,62.0,Ocoyoacac,1.0,OCOYOACAC,150620001018A,2751.0,614.0,29.1,53.4,34.4,3.4,0.2,37.6,25.1,57.2,2.3,3.5,1.0,0.7,0.2,0.3,Bajo
4260,15,México,57,Naucalpan de Juárez,1,Total AGEB urbana,018A,0,3227,1541,1686,91,2189,388,114,114,300,151,151,337,1398,1083,1372,26,1114,1901,889,820,4,11,15,México,101.0,Tianguistenco,15.0,SANTIAGO TILAPA,151010015018A,1505.0,319.0,42.4,61.8,56.1,12.4,6.3,58.0,49.8,67.4,5.4,1.5,6.3,2.2,5.0,0.6,Bajo
4261,15,México,57,Naucalpan de Juárez,1,Total AGEB urbana,018A,0,3227,1541,1686,91,2189,388,114,114,300,151,151,337,1398,1083,1372,26,1114,1901,889,820,4,11,15,México,122.0,Valle de Chalco Solidaridad,1.0,XICO,151220001018A,2728.0,661.0,44.0,67.8,57.0,15.5,0.9,43.9,25.3,53.1,5.0,3.6,3.0,0.0,0.0,0.3,Bajo
4262,15,México,62,Ocoyoacac,1,Total AGEB urbana,018A,0,2751,1331,1420,94,1890,310,142,135,282,146,147,355,1158,1021,1108,50,947,1793,617,614,4,10,9,Distrito Federal,8.0,La Magdalena Contreras,1.0,LA MAGDALENA CONTRERAS,090080001018A,2306.0,604.0,25.2,44.4,32.7,3.1,3.3,20.4,6.5,22.7,2.4,1.5,0.0,0.2,0.0,0.0,Bajo
4263,15,México,62,Ocoyoacac,1,Total AGEB urbana,018A,0,2751,1331,1420,94,1890,310,142,135,282,146,147,355,1158,1021,1108,50,947,1793,617,614,4,10,9,Distrito Federal,13.0,Xochimilco,1.0,XOCHIMILCO,090130001018A,1400.0,405.0,9.6,27.0,23.0,0.0,0.5,5.7,1.2,7.2,0.5,2.5,0.0,0.0,0.0,0.0,Bajo
4264,15,México,62,Ocoyoacac,1,Total AGEB urbana,018A,0,2751,1331,1420,94,1890,310,142,135,282,146,147,355,1158,1021,1108,50,947,1793,617,614,4,10,15,México,15.0,Atlautla,5.0,SAN ANDRÉS TLALAMAC,150150005018A,225.0,48.0,85.6,89.7,64.9,22.9,4.2,85.4,70.8,87.5,12.3,7.5,43.8,39.6,18.8,2.1,Medio
4265,15,México,62,Ocoyoacac,1,Total AGEB urbana,018A,0,2751,1331,1420,94,1890,310,142,135,282,146,147,355,1158,1021,1108,50,947,1793,617,614,4,10,15,México,20.0,Coacalco de Berriozábal,1.0,SAN FRANCISCO COACALCO,150200001018A,7042.0,1876.0,18.3,39.9,36.3,2.7,0.7,16.0,7.2,29.6,0.7,1.6,1.0,0.4,0.1,0.1,Bajo
4266,15,México,62,Ocoyoacac,1,Total AGEB urbana,018A,0,2751,1331,1420,94,1890,310,142,135,282,146,147,355,1158,1021,1108,50,947,1793,617,614,4,10,15,México,57.0,Naucalpan de Juárez,1.0,NAUCALPAN DE JUÁREZ,150570001018A,3227.0,820.0,21.4,40.0,34.5,3.0,0.6,16.2,5.5,22.1,1.5,2.2,0.1,0.1,0.0,0.0,Bajo
4267,15,México,62,Ocoyoacac,1,Total AGEB urbana,018A,0,2751,1331,1420,94,1890,310,142,135,282,146,147,355,1158,1021,1108,50,947,1793,617,614,4,10,15,México,62.0,Ocoyoacac,1.0,OCOYOACAC,150620001018A,2751.0,614.0,29.1,53.4,34.4,3.4,0.2,37.6,25.1,57.2,2.3,3.5,1.0,0.7,0.2,0.3,Bajo
4268,15,México,62,Ocoyoacac,1,Total AGEB urbana,018A,0,2751,1331,1420,94,1890,310,142,135,282,146,147,355,1158,1021,1108,50,947,1793,617,614,4,10,15,México,101.0,Tianguistenco,15.0,SANTIAGO TILAPA,151010015018A,1505.0,319.0,42.4,61.8,56.1,12.4,6.3,58.0,49.8,67.4,5.4,1.5,6.3,2.2,5.0,0.6,Bajo
4269,15,México,62,Ocoyoacac,1,Total AGEB urbana,018A,0,2751,1331,1420,94,1890,310,142,135,282,146,147,355,1158,1021,1108,50,947,1793,617,614,4,10,15,México,122.0,Valle de Chalco Solidaridad,1.0,XICO,151220001018A,2728.0,661.0,44.0,67.8,57.0,15.5,0.9,43.9,25.3,53.1,5.0,3.6,3.0,0.0,0.0,0.3,Bajo
4270,15,México,101,Tianguistenco,15,Total AGEB urbana,018A,0,1505,721,784,92,951,116,102,104,177,85,77,195,607,506,573,34,844,650,322,319,5,8,9,Distrito Federal,8.0,La Magdalena Contreras,1.0,LA MAGDALENA CONTRERAS,090080001018A,2306.0,604.0,25.2,44.4,32.7,3.1,3.3,20.4,6.5,22.7,2.4,1.5,0.0,0.2,0.0,0.0,Bajo
4271,15,México,101,Tianguistenco,15,Total AGEB urbana,018A,0,1505,721,784,92,951,116,102,104,177,85,77,195,607,506,573,34,844,650,322,319,5,8,9,Distrito Federal,13.0,Xochimilco,1.0,XOCHIMILCO,090130001018A,1400.0,405.0,9.6,27.0,23.0,0.0,0.5,5.7,1.2,7.2,0.5,2.5,0.0,0.0,0.0,0.0,Bajo
4272,15,México,101,Tianguistenco,15,Total AGEB urbana,018A,0,1505,721,784,92,951,116,102,104,177,85,77,195,607,506,573,34,844,650,322,319,5,8,15,México,15.0,Atlautla,5.0,SAN ANDRÉS TLALAMAC,150150005018A,225.0,48.0,85.6,89.7,64.9,22.9,4.2,85.4,70.8,87.5,12.3,7.5,43.8,39.6,18.8,2.1,Medio
4273,15,México,101,Tianguistenco,15,Total AGEB urbana,018A,0,1505,721,784,92,951,116,102,104,177,85,77,195,607,506,573,34,844,650,322,319,5,8,15,México,20.0,Coacalco de Berriozábal,1.0,SAN FRANCISCO COACALCO,150200001018A,7042.0,1876.0,18.3,39.9,36.3,2.7,0.7,16.0,7.2,29.6,0.7,1.6,1.0,0.4,0.1,0.1,Bajo
4274,15,México,101,Tianguistenco,15,Total AGEB urbana,018A,0,1505,721,784,92,951,116,102,104,177,85,77,195,607,506,573,34,844,650,322,319,5,8,15,México,57.0,Naucalpan de Juárez,1.0,NAUCALPAN DE JUÁREZ,150570001018A,3227.0,820.0,21.4,40.0,34.5,3.0,0.6,16.2,5.5,22.1,1.5,2.2,0.1,0.1,0.0,0.0,Bajo
4275,15,México,101,Tianguistenco,15,Total AGEB urbana,018A,0,1505,721,784,92,951,116,102,104,177,85,77,195,607,506,573,34,844,650,322,319,5,8,15,México,62.0,Ocoyoacac,1.0,OCOYOACAC,150620001018A,2751.0,614.0,29.1,53.4,34.4,3.4,0.2,37.6,25.1,57.2,2.3,3.5,1.0,0.7,0.2,0.3,Bajo
4276,15,México,101,Tianguistenco,15,Total AGEB urbana,018A,0,1505,721,784,92,951,116,102,104,177,85,77,195,607,506,573,34,844,650,322,319,5,8,15,México,101.0,Tianguistenco,15.0,SANTIAGO TILAPA,151010015018A,1505.0,319.0,42.4,61.8,56.1,12.4,6.3,58.0,49.8,67.4,5.4,1.5,6.3,2.2,5.0,0.6,Bajo
4277,15,México,101,Tianguistenco,15,Total AGEB urbana,018A,0,1505,721,784,92,951,116,102,104,177,85,77,195,607,506,573,34,844,650,322,319,5,8,15,México,122.0,Valle de Chalco Solidaridad,1.0,XICO,151220001018A,2728.0,661.0,44.0,67.8,57.0,15.5,0.9,43.9,25.3,53.1,5.0,3.6,3.0,0.0,0.0,0.3,Bajo
4278,15,México,122,Valle de Chalco Solidaridad,1,Total AGEB urbana,018A,0,2728,1353,1375,98,1664,132,178,177,355,147,164,382,1144,825,1067,77,1554,1131,675,661,4,8,9,Distrito Federal,8.0,La Magdalena Contreras,1.0,LA MAGDALENA CONTRERAS,090080001018A,2306.0,604.0,25.2,44.4,32.7,3.1,3.3,20.4,6.5,22.7,2.4,1.5,0.0,0.2,0.0,0.0,Bajo
4279,15,México,122,Valle de Chalco Solidaridad,1,Total AGEB urbana,018A,0,2728,1353,1375,98,1664,132,178,177,355,147,164,382,1144,825,1067,77,1554,1131,675,661,4,8,9,Distrito Federal,13.0,Xochimilco,1.0,XOCHIMILCO,090130001018A,1400.0,405.0,9.6,27.0,23.0,0.0,0.5,5.7,1.2,7.2,0.5,2.5,0.0,0.0,0.0,0.0,Bajo
4280,15,México,122,Valle de Chalco Solidaridad,1,Total AGEB urbana,018A,0,2728,1353,1375,98,1664,132,178,177,355,147,164,382,1144,825,1067,77,1554,1131,675,661,4,8,15,México,15.0,Atlautla,5.0,SAN ANDRÉS TLALAMAC,150150005018A,225.0,48.0,85.6,89.7,64.9,22.9,4.2,85.4,70.8,87.5,12.3,7.5,43.8,39.6,18.8,2.1,Medio
4281,15,México,122,Valle de Chalco Solidaridad,1,Total AGEB urbana,018A,0,2728,1353,1375,98,1664,132,178,177,355,147,164,382,1144,825,1067,77,1554,1131,675,661,4,8,15,México,20.0,Coacalco de Berriozábal,1.0,SAN FRANCISCO COACALCO,150200001018A,7042.0,1876.0,18.3,39.9,36.3,2.7,0.7,16.0,7.2,29.6,0.7,1.6,1.0,0.4,0.1,0.1,Bajo
4282,15,México,122,Valle de Chalco Solidaridad,1,Total AGEB urbana,018A,0,2728,1353,1375,98,1664,132,178,177,355,147,164,382,1144,825,1067,77,1554,1131,675,661,4,8,15,México,57.0,Naucalpan de Juárez,1.0,NAUCALPAN DE JUÁREZ,150570001018A,3227.0,820.0,21.4,40.0,34.5,3.0,0.6,16.2,5.5,22.1,1.5,2.2,0.1,0.1,0.0,0.0,Bajo
4283,15,México,122,Valle de Chalco Solidaridad,1,Total AGEB urbana,018A,0,2728,1353,1375,98,1664,132,178,177,355,147,164,382,1144,825,1067,77,1554,1131,675,661,4,8,15,México,62.0,Ocoyoacac,1.0,OCOYOACAC,150620001018A,2751.0,614.0,29.1,53.4,34.4,3.4,0.2,37.6,25.1,57.2,2.3,3.5,1.0,0.7,0.2,0.3,Bajo
4284,15,México,122,Valle de Chalco Solidaridad,1,Total AGEB urbana,018A,0,2728,1353,1375,98,1664,132,178,177,355,147,164,382,1144,825,1067,77,1554,1131,675,661,4,8,15,México,101.0,Tianguistenco,15.0,SANTIAGO TILAPA,151010015018A,1505.0,319.0,42.4,61.8,56.1,12.4,6.3,58.0,49.8,67.4,5.4,1.5,6.3,2.2,5.0,0.6,Bajo
